attention_length,b_max_len,batch_size,downsample,dropout,embed_size,h_max_len,hidden_next,hidden_size,lr,max_length,model,n_classes,n_epochs,n_layers,num_samples,trainable_embeddings,vocab_size,xp,epoch,class,tp,tn,fp,fn,recall,precision,specificity,f1,accuracy,competition,train_loss
15,75,128,False,0.8,50,42,0.6,100,0.001,,conditional_lstm,4,40,2,39977,Variable,1193516,final_test,21,3,7322,0,2673,0,1,0.7325662831415708,0,0.8456430097591962,0.7325662831415708,0.40646164094593096,0.7979627221814891
15,75,128,False,0.8,50,42,0.6,100,0.001,,conditional_lstm,4,40,2,39977,Variable,1193516,final_test,22,0,0,9253,0,742,0,,1,0.0,0.9257628814407204,0.40646164094593096,0.7977546555108014
15,75,128,False,0.8,50,42,0.6,100,0.001,,conditional_lstm,4,40,2,39977,Variable,1193516,final_test,22,1,0,9832,0,163,0,,1,0.0,0.9836918459229614,0.40646164094593096,0.7977546555108014
15,75,128,False,0.8,50,42,0.6,100,0.001,,conditional_lstm,4,40,2,39977,Variable,1193516,final_test,22,2,0,8227,0,1768,0,,1,0.0,0.823111555777889,0.40646164094593096,0.7977546555108014
15,75,128,False,0.8,50,42,0.6,100,0.001,,conditional_lstm,4,40,2,39977,Variable,1193516,final_test,22,3,7322,0,2673,0,1,0.7325662831415708,0,0.8456430097591962,0.7325662831415708,0.40646164094593096,0.7977546555108014
15,75,128,False,0.8,50,42,0.6,100,0.001,,conditional_lstm,4,40,2,39977,Variable,1193516,final_test,23,0,0,9253,0,742,0,,1,0.0,0.9257628814407204,0.40646164094593096,0.797500150162258
15,75,128,False,0.8,50,42,0.6,100,0.001,,conditional_lstm,4,40,2,39977,Variable,1193516,final_test,23,1,0,9832,0,163,0,,1,0.0,0.9836918459229614,0.40646164094593096,0.797500150162258
15,75,128,False,0.8,50,42,0.6,100,0.001,,conditional_lstm,4,40,2,39977,Variable,1193516,final_test,23,2,0,8227,0,1768,0,,1,0.0,0.823111555777889,0.40646164094593096,0.797500150162258
15,75,128,False,0.8,50,42,0.6,100,0.001,,conditional_lstm,4,40,2,39977,Variable,1193516,final_test,23,3,7322,0,2673,0,1,0.7325662831415708,0,0.8456430097591962,0.7325662831415708,0.40646164094593096,0.797500150162258
15,75,128,False,0.8,50,42,0.6,100,0.001,,conditional_lstm,4,40,2,39977,Variable,1193516,final_test,24,0,0,9253,0,742,0,,1,0.0,0.9257628814407204,0.40646164094593096,0.7978070535027425
15,75,128,False,0.8,50,42,0.6,100,0.001,,conditional_lstm,4,40,2,39977,Variable,1193516,final_test,24,1,0,9832,0,163,0,,1,0.0,0.9836918459229614,0.40646164094593096,0.7978070535027425
15,75,128,False,0.8,50,42,0.6,100,0.001,,conditional_lstm,4,40,2,39977,Variable,1193516,final_test,24,2,0,8227,0,1768,0,,1,0.0,0.823111555777889,0.40646164094593096,0.7978070535027425
15,75,128,False,0.8,50,42,0.6,100,0.001,,conditional_lstm,4,40,2,39977,Variable,1193516,final_test,24,3,7322,0,2673,0,1,0.7325662831415708,0,0.8456430097591962,0.7325662831415708,0.40646164094593096,0.7978070535027425
15,75,128,False,0.8,50,42,0.6,100,0.001,,conditional_lstm,4,40,2,39977,Variable,1193516,final_test,25,0,0,9253,0,742,0,,1,0.0,0.9257628814407204,0.40646164094593096,0.7979085409175599
15,75,128,False,0.8,50,42,0.6,100,0.001,,conditional_lstm,4,40,2,39977,Variable,1193516,final_test,25,1,0,9832,0,163,0,,1,0.0,0.9836918459229614,0.40646164094593096,0.7979085409175599
15,75,128,False,0.8,50,42,0.6,100,0.001,,conditional_lstm,4,40,2,39977,Variable,1193516,final_test,25,2,0,8227,0,1768,0,,1,0.0,0.823111555777889,0.40646164094593096,0.7979085409175599
15,75,128,False,0.8,50,42,0.6,100,0.001,,conditional_lstm,4,40,2,39977,Variable,1193516,final_test,25,3,7322,0,2673,0,1,0.7325662831415708,0,0.8456430097591962,0.7325662831415708,0.40646164094593096,0.7979085409175599
15,75,128,False,0.8,50,42,0.6,100,0.001,,conditional_lstm,4,40,2,39977,Variable,1193516,final_test,26,0,0,9253,0,742,0,,1,0.0,0.9257628814407204,0.40646164094593096,0.7987263315086923
15,75,128,False,0.8,50,42,0.6,100,0.001,,conditional_lstm,4,40,2,39977,Variable,1193516,final_test,26,1,0,9832,0,163,0,,1,0.0,0.9836918459229614,0.40646164094593096,0.7987263315086923
15,75,128,False,0.8,50,42,0.6,100,0.001,,conditional_lstm,4,40,2,39977,Variable,1193516,final_test,26,2,0,8227,0,1768,0,,1,0.0,0.823111555777889,0.40646164094593096,0.7987263315086923
15,75,128,False,0.8,50,42,0.6,100,0.001,,conditional_lstm,4,40,2,39977,Variable,1193516,final_test,26,3,7322,0,2673,0,1,0.7325662831415708,0,0.8456430097591962,0.7325662831415708,0.40646164094593096,0.7987263315086923
15,75,128,False,0.8,50,42,0.6,100,0.001,,conditional_lstm,4,40,2,39977,Variable,1193516,final_test,27,0,0,9253,0,742,0,,1,0.0,0.9257628814407204,0.40646164094593096,0.7982237382492987
15,75,128,False,0.8,50,42,0.6,100,0.001,,conditional_lstm,4,40,2,39977,Variable,1193516,final_test,27,1,0,9832,0,163,0,,1,0.0,0.9836918459229614,0.40646164094593096,0.7982237382492987
15,75,128,False,0.8,50,42,0.6,100,0.001,,conditional_lstm,4,40,2,39977,Variable,1193516,final_test,27,2,0,8227,0,1768,0,,1,0.0,0.823111555777889,0.40646164094593096,0.7982237382492987
15,75,128,False,0.8,50,42,0.6,100,0.001,,conditional_lstm,4,40,2,39977,Variable,1193516,final_test,27,3,7322,0,2673,0,1,0.7325662831415708,0,0.8456430097591962,0.7325662831415708,0.40646164094593096,0.7982237382492987
15,75,128,False,0.8,50,42,0.6,100,0.001,,conditional_lstm,4,40,2,39977,Variable,1193516,final_test,28,0,0,9253,0,742,0,,1,0.0,0.9257628814407204,0.40646164094593096,0.7978540548457415
15,75,128,False,0.8,50,42,0.6,100,0.001,,conditional_lstm,4,40,2,39977,Variable,1193516,final_test,28,1,0,9832,0,163,0,,1,0.0,0.9836918459229614,0.40646164094593096,0.7978540548457415
15,75,128,False,0.8,50,42,0.6,100,0.001,,conditional_lstm,4,40,2,39977,Variable,1193516,final_test,28,2,0,8227,0,1768,0,,1,0.0,0.823111555777889,0.40646164094593096,0.7978540548457415
15,75,128,False,0.8,50,42,0.6,100,0.001,,conditional_lstm,4,40,2,39977,Variable,1193516,final_test,28,3,7322,0,2673,0,1,0.7325662831415708,0,0.8456430097591962,0.7325662831415708,0.40646164094593096,0.7978540548457415
15,75,128,False,0.8,50,42,0.6,100,0.001,,conditional_lstm,4,40,2,39977,Variable,1193516,final_test,29,0,0,9253,0,742,0,,1,0.0,0.9257628814407204,0.40646164094593096,0.798092137969009
15,75,128,False,0.8,50,42,0.6,100,0.001,,conditional_lstm,4,40,2,39977,Variable,1193516,final_test,29,1,0,9832,0,163,0,,1,0.0,0.9836918459229614,0.40646164094593096,0.798092137969009
15,75,128,False,0.8,50,42,0.6,100,0.001,,conditional_lstm,4,40,2,39977,Variable,1193516,final_test,29,2,0,8227,0,1768,0,,1,0.0,0.823111555777889,0.40646164094593096,0.798092137969009
15,75,128,False,0.8,50,42,0.6,100,0.001,,conditional_lstm,4,40,2,39977,Variable,1193516,final_test,29,3,7322,0,2673,0,1,0.7325662831415708,0,0.8456430097591962,0.7325662831415708,0.40646164094593096,0.798092137969009
15,75,128,False,0.8,50,42,0.6,100,0.001,,conditional_lstm,4,40,2,39977,Variable,1193516,final_test,30,0,0,9253,0,742,0,,1,0.0,0.9257628814407204,0.40646164094593096,0.7975435078945157
15,75,128,False,0.8,50,42,0.6,100,0.001,,conditional_lstm,4,40,2,39977,Variable,1193516,final_test,30,1,0,9832,0,163,0,,1,0.0,0.9836918459229614,0.40646164094593096,0.7975435078945157
15,75,128,False,0.8,50,42,0.6,100,0.001,,conditional_lstm,4,40,2,39977,Variable,1193516,final_test,30,2,0,8227,0,1768,0,,1,0.0,0.823111555777889,0.40646164094593096,0.7975435078945157
15,75,128,False,0.8,50,42,0.6,100,0.001,,conditional_lstm,4,40,2,39977,Variable,1193516,final_test,30,3,7322,0,2673,0,1,0.7325662831415708,0,0.8456430097591962,0.7325662831415708,0.40646164094593096,0.7975435078945157
15,75,128,False,0.8,50,42,0.6,100,0.001,,conditional_lstm,4,40,2,39977,Variable,1193516,final_test,31,0,0,9253,0,742,0,,1,0.0,0.9257628814407204,0.40646164094593096,0.797534333365591
