attention_length,b_max_len,batch_size,downsample,dropout,embed_size,h_max_len,hidden_next,hidden_size,lr,max_length,model,n_classes,n_epochs,n_layers,num_samples,trainable_embeddings,vocab_size,xp,epoch,class,tp,tn,fp,fn,recall,precision,specificity,f1,accuracy,competition,train_loss
15,600,128,False,0.8,50,42,0.6,100,0.005,,bow,4,40,1,39977,Variable,1193516,final_test,12,0,173,9079,174,569,0.23315363881401618,0.49855907780979825,0.9811952880146979,0.317722681359045,0.9256628314157078,57.26657044520928,0.5830560119186816
15,600,128,False,0.8,50,42,0.6,100,0.005,,bow,4,40,1,39977,Variable,1193516,final_test,12,1,32,9805,27,131,0.19631901840490798,0.5423728813559322,0.9972538649308381,0.2882882882882883,0.984192096048024,57.26657044520928,0.5830560119186816
15,600,128,False,0.8,50,42,0.6,100,0.005,,bow,4,40,1,39977,Variable,1193516,final_test,12,2,590,7900,327,1178,0.333710407239819,0.64340239912759,0.9602528260605324,0.43947858472998136,0.8494247123561781,57.26657044520928,0.5830560119186816
15,600,128,False,0.8,50,42,0.6,100,0.005,,bow,4,40,1,39977,Variable,1193516,final_test,12,3,6965,966,1707,357,0.9512428298279159,0.803159594095941,0.3613916947250281,0.8709516068525697,0.793496748374187,57.26657044520928,0.5830560119186816
15,600,128,False,0.8,50,42,0.6,100,0.005,,bow,4,40,1,39977,Variable,1193516,final_test,13,0,109,9173,80,633,0.14690026954177898,0.5767195767195767,0.9913541554090565,0.23415682062298604,0.928664332166083,57.699567003441764,0.5777700481545777
15,600,128,False,0.8,50,42,0.6,100,0.005,,bow,4,40,1,39977,Variable,1193516,final_test,13,1,21,9812,20,142,0.12883435582822086,0.5121951219512195,0.9979658258746948,0.20588235294117646,0.983791895947974,57.699567003441764,0.5777700481545777
15,600,128,False,0.8,50,42,0.6,100,0.005,,bow,4,40,1,39977,Variable,1193516,final_test,13,2,673,7859,368,1095,0.38065610859728505,0.6464937560038425,0.9552692354442689,0.4791740833036668,0.8536268134067033,57.699567003441764,0.5777700481545777
15,600,128,False,0.8,50,42,0.6,100,0.005,,bow,4,40,1,39977,Variable,1193516,final_test,13,3,7018,967,1706,304,0.9584812892652281,0.8044475011462632,0.3617658062102507,0.8747351364826125,0.7988994497248624,57.699567003441764,0.5777700481545777
15,600,128,False,0.8,50,42,0.6,100,0.005,,bow,4,40,1,39977,Variable,1193516,final_test,14,0,63,9210,43,679,0.08490566037735849,0.5943396226415094,0.9953528585323679,0.14858490566037735,0.9277638819409705,53.98578883090929,0.5654200725591261
15,600,128,False,0.8,50,42,0.6,100,0.005,,bow,4,40,1,39977,Variable,1193516,final_test,14,1,19,9815,17,144,0.1165644171779141,0.5277777777777778,0.9982709519934907,0.19095477386934673,0.9838919459729865,53.98578883090929,0.5654200725591261
15,600,128,False,0.8,50,42,0.6,100,0.005,,bow,4,40,1,39977,Variable,1193516,final_test,14,2,526,7998,229,1242,0.29751131221719457,0.6966887417218544,0.9721648231433087,0.4169639318271898,0.8528264132066034,53.98578883090929,0.5654200725591261
15,600,128,False,0.8,50,42,0.6,100,0.005,,bow,4,40,1,39977,Variable,1193516,final_test,14,3,7163,738,1935,159,0.9782846216880634,0.7873158936029897,0.2760942760942761,0.8724725943970767,0.790495247623812,53.98578883090929,0.5654200725591261
15,600,128,False,0.8,50,42,0.6,100,0.005,,bow,4,40,1,39977,Variable,1193516,final_test,15,0,182,9067,186,560,0.24528301886792453,0.4945652173913043,0.9798984113260564,0.3279279279279279,0.9253626813406703,61.09137337626291,0.5541374384060728
15,600,128,False,0.8,50,42,0.6,100,0.005,,bow,4,40,1,39977,Variable,1193516,final_test,15,1,28,9801,31,135,0.17177914110429449,0.4745762711864407,0.996847030105777,0.25225225225225223,0.983391695847924,61.09137337626291,0.5541374384060728
15,600,128,False,0.8,50,42,0.6,100,0.005,,bow,4,40,1,39977,Variable,1193516,final_test,15,2,789,7715,512,979,0.4462669683257919,0.606456571867794,0.9377658927920263,0.5141739980449658,0.8508254127063531,61.09137337626291,0.5541374384060728
15,600,128,False,0.8,50,42,0.6,100,0.005,,bow,4,40,1,39977,Variable,1193516,final_test,15,3,6801,1207,1466,521,0.9288445779841573,0.8226684407886778,0.4515525626636738,0.8725383283084226,0.8012006003001501,61.09137337626291,0.5541374384060728
15,600,128,False,0.8,50,42,0.6,100,0.005,,bow,4,40,1,39977,Variable,1193516,final_test,16,0,193,9067,186,549,0.2601078167115903,0.5092348284960422,0.9798984113260564,0.34433541480820695,0.9264632316158079,61.75752192738981,0.5460223756696989
15,600,128,False,0.8,50,42,0.6,100,0.005,,bow,4,40,1,39977,Variable,1193516,final_test,16,1,35,9807,25,128,0.2147239263803681,0.5833333333333334,0.9974572823433686,0.31390134529147984,0.9846923461730865,61.75752192738981,0.5460223756696989
15,600,128,False,0.8,50,42,0.6,100,0.005,,bow,4,40,1,39977,Variable,1193516,final_test,16,2,793,7757,470,975,0.4485294117647059,0.6278701504354711,0.9428710343989304,0.5232596502804355,0.8554277138569285,61.75752192738981,0.5460223756696989
15,600,128,False,0.8,50,42,0.6,100,0.005,,bow,4,40,1,39977,Variable,1193516,final_test,16,3,6841,1221,1452,481,0.9343075662387326,0.8249125768720608,0.4567901234567901,0.8762087736151136,0.8066033016508254,61.75752192738981,0.5460223756696989
15,600,128,False,0.8,50,42,0.6,100,0.005,,bow,4,40,1,39977,Variable,1193516,final_test,17,0,124,9190,63,618,0.16711590296495957,0.6631016042780749,0.993191397384632,0.26695371367061355,0.9318659329664832,61.08582213833685,0.5339451390609873
15,600,128,False,0.8,50,42,0.6,100,0.005,,bow,4,40,1,39977,Variable,1193516,final_test,17,1,25,9806,26,138,0.15337423312883436,0.49019607843137253,0.9973555736371034,0.2336448598130841,0.983591795897949,61.08582213833685,0.5339451390609873
15,600,128,False,0.8,50,42,0.6,100,0.005,,bow,4,40,1,39977,Variable,1193516,final_test,17,2,850,7646,581,918,0.4807692307692308,0.593990216631726,0.9293788744378266,0.5314160675211004,0.8500250125062532,61.08582213833685,0.5339451390609873
15,600,128,False,0.8,50,42,0.6,100,0.005,,bow,4,40,1,39977,Variable,1193516,final_test,17,3,6830,1177,1496,492,0.9328052444687244,0.8203218832572664,0.4403292181069959,0.8729550102249489,0.8011005502751376,61.08582213833685,0.5339451390609873
