attention_length,b_max_len,batch_size,downsample,dropout,embed_size,h_max_len,hidden_next,hidden_size,lr,max_length,model,n_classes,n_epochs,n_layers,num_samples,trainable_embeddings,vocab_size,xp,epoch,class,tp,tn,fp,fn,recall,precision,specificity,f1,accuracy,competition,train_loss
15,300,64,False,0.8,50,42,0.6,100,0.001,,bow,4,50,4,29983,Variable,1193516,layers,20,1,5,9817,5,167,0.029069767441860465,0.5,0.9994909387090206,0.054945054945054944,0.9827896738042826,55.136490250696376,0.6064654943287467
15,300,64,False,0.8,50,42,0.6,100,0.001,,bow,4,50,4,29983,Variable,1193516,layers,20,2,666,7683,557,1088,0.37970353477765106,0.544562551103843,0.9324029126213592,0.44743029895868325,0.8354012407444467,55.136490250696376,0.6064654943287467
15,300,64,False,0.8,50,42,0.6,100,0.001,,bow,4,50,4,29983,Variable,1193516,layers,20,3,6939,882,1770,403,0.9451103241623536,0.7967619703754737,0.332579185520362,0.8646190268519095,0.782569541725035,55.136490250696376,0.6064654943287467
15,300,64,False,0.8,50,42,0.6,100,0.001,,bow,4,50,4,29983,Variable,1193516,layers,21,0,31,9204,64,695,0.04269972451790634,0.3263157894736842,0.9930945187742771,0.07551766138855055,0.9240544326595957,54.729805013927574,0.6018266160971644
15,300,64,False,0.8,50,42,0.6,100,0.001,,bow,4,50,4,29983,Variable,1193516,layers,21,1,5,9815,7,167,0.029069767441860465,0.4166666666666667,0.9992873141926288,0.05434782608695652,0.9825895537322393,54.729805013927574,0.6018266160971644
15,300,64,False,0.8,50,42,0.6,100,0.001,,bow,4,50,4,29983,Variable,1193516,layers,21,2,634,7737,503,1120,0.3614595210946408,0.5576077396657871,0.9389563106796116,0.438602559667935,0.8376025615369221,54.729805013927574,0.6018266160971644
15,300,64,False,0.8,50,42,0.6,100,0.001,,bow,4,50,4,29983,Variable,1193516,layers,21,3,6956,858,1794,386,0.9474257695450831,0.7949714285714286,0.3235294117647059,0.86452895848869,0.7818691214728837,54.729805013927574,0.6018266160971644
15,300,64,False,0.8,50,42,0.6,100,0.001,,bow,4,50,4,29983,Variable,1193516,layers,22,0,27,9198,70,699,0.0371900826446281,0.27835051546391754,0.9924471299093656,0.06561360874848117,0.9230538322993797,57.693593314763234,0.5951975196452954
15,300,64,False,0.8,50,42,0.6,100,0.001,,bow,4,50,4,29983,Variable,1193516,layers,22,1,13,9805,17,159,0.0755813953488372,0.43333333333333335,0.99826919161067,0.12871287128712872,0.9823894336601962,57.693593314763234,0.5951975196452954
15,300,64,False,0.8,50,42,0.6,100,0.001,,bow,4,50,4,29983,Variable,1193516,layers,22,2,798,7507,733,956,0.4549600912200684,0.5212279555845852,0.9110436893203884,0.4858447488584475,0.8309985991594957,57.693593314763234,0.5951975196452954
15,300,64,False,0.8,50,42,0.6,100,0.001,,bow,4,50,4,29983,Variable,1193516,layers,22,3,6763,1079,1573,579,0.9211386543176246,0.8113003838771593,0.4068627450980392,0.8627375940808777,0.7846708024814889,57.693593314763234,0.5951975196452954
15,300,64,False,0.8,50,42,0.6,100,0.001,,bow,4,50,4,29983,Variable,1193516,layers,23,0,49,9173,95,677,0.0674931129476584,0.3402777777777778,0.9897496763055675,0.11264367816091954,0.9227536521913148,56.49025069637883,0.5886668774754273
15,300,64,False,0.8,50,42,0.6,100,0.001,,bow,4,50,4,29983,Variable,1193516,layers,23,1,4,9816,6,168,0.023255813953488372,0.4,0.9993891264508247,0.04395604395604396,0.9825895537322393,56.49025069637883,0.5886668774754273
15,300,64,False,0.8,50,42,0.6,100,0.001,,bow,4,50,4,29983,Variable,1193516,layers,23,2,694,7675,565,1060,0.3956670467502851,0.551231135822081,0.9314320388349514,0.46067042814470627,0.837402441464879,56.49025069637883,0.5886668774754273
15,300,64,False,0.8,50,42,0.6,100,0.001,,bow,4,50,4,29983,Variable,1193516,layers,23,3,6914,985,1667,428,0.9417052574230454,0.8057335974828108,0.37141779788838614,0.8684293160836526,0.7903742245347208,56.49025069637883,0.5886668774754273
15,300,64,False,0.8,50,42,0.6,100,0.001,,bow,4,50,4,29983,Variable,1193516,layers,24,0,54,9190,78,672,0.0743801652892562,0.4090909090909091,0.9915839447561502,0.1258741258741259,0.9249549729837903,56.891364902506965,0.5800096122974167
15,300,64,False,0.8,50,42,0.6,100,0.001,,bow,4,50,4,29983,Variable,1193516,layers,24,1,4,9814,8,168,0.023255813953488372,0.3333333333333333,0.9991855019344329,0.043478260869565216,0.9823894336601962,56.891364902506965,0.5800096122974167
15,300,64,False,0.8,50,42,0.6,100,0.001,,bow,4,50,4,29983,Variable,1193516,layers,24,2,713,7686,554,1041,0.4064994298745724,0.5627466456195738,0.9327669902912621,0.47202912942734193,0.8404042425455274,56.891364902506965,0.5800096122974167
