attention_length,b_max_len,batch_size,downsample,dropout,embed_size,h_max_len,hidden_next,hidden_size,lr,max_length,model,n_classes,n_epochs,n_layers,num_samples,trainable_embeddings,vocab_size,xp,epoch,class,tp,tn,fp,fn,recall,precision,specificity,f1,accuracy,competition,train_loss
15,300,128,False,0.8,50,42,0.6,100,0.005,,bow,4,50,2,29983,Variable,1193516,layers,10,0,48,9218,50,678,0.06611570247933884,0.4897959183673469,0.9946050927924039,0.11650485436893204,0.9271562937762657,51.42618384401114,0.6513616429115724
15,300,128,False,0.8,50,42,0.6,100,0.005,,bow,4,50,2,29983,Variable,1193516,layers,10,1,1,9822,0,171,0.005813953488372093,1.0,1.0,0.011560693641618497,0.9828897338403042,51.42618384401114,0.6513616429115724
15,300,128,False,0.8,50,42,0.6,100,0.005,,bow,4,50,2,29983,Variable,1193516,layers,10,2,453,7923,317,1301,0.25826681870011403,0.5883116883116883,0.9615291262135922,0.3589540412044374,0.8381028617170302,51.42618384401114,0.6513616429115724
15,300,128,False,0.8,50,42,0.6,100,0.005,,bow,4,50,2,29983,Variable,1193516,layers,10,3,7099,626,2026,243,0.9669027512939253,0.777972602739726,0.23604826546003016,0.8622092670188862,0.7729637782669602,51.42618384401114,0.6513616429115724
15,300,128,False,0.8,50,42,0.6,100,0.005,,bow,4,50,2,29983,Variable,1193516,layers,11,0,41,9218,50,685,0.05647382920110193,0.45054945054945056,0.9946050927924039,0.1003671970624235,0.9264558735241145,53.749303621169915,0.640315197016727
15,300,128,False,0.8,50,42,0.6,100,0.005,,bow,4,50,2,29983,Variable,1193516,layers,11,1,10,9809,13,162,0.05813953488372093,0.43478260869565216,0.9986764406434535,0.10256410256410256,0.9824894936962177,53.749303621169915,0.640315197016727
15,300,128,False,0.8,50,42,0.6,100,0.005,,bow,4,50,2,29983,Variable,1193516,layers,11,2,599,7721,519,1155,0.34150513112884834,0.535778175313059,0.9370145631067961,0.4171309192200557,0.8324994996998198,53.749303621169915,0.640315197016727
15,300,128,False,0.8,50,42,0.6,100,0.005,,bow,4,50,2,29983,Variable,1193516,layers,11,3,6904,794,1858,438,0.9403432307273223,0.7879479570874229,0.2993966817496229,0.8574267262791853,0.7702621572943766,53.749303621169915,0.640315197016727
15,300,128,False,0.8,50,42,0.6,100,0.005,,bow,4,50,2,29983,Variable,1193516,layers,12,0,35,9242,26,691,0.048209366391184574,0.5737704918032787,0.9971946482520501,0.08894536213468869,0.9282569541725035,55.008356545961,0.6293080338701885
15,300,128,False,0.8,50,42,0.6,100,0.005,,bow,4,50,2,29983,Variable,1193516,layers,12,1,2,9819,3,170,0.011627906976744186,0.4,0.9996945632254124,0.022598870056497175,0.9826896137682609,55.008356545961,0.6293080338701885
